propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HFKD,399543,2022-06-23,2022-06-23 16:37:27.839000+00:00,2022-06-23 19:18:00.639000+00:00,Berlin-Schonefeld Airport,Ibiza Airport,2h41min,160.53,3172.1,8.1,1764.0,DE,ES,Berlin-Schonefeld Airport - Ibiza Airport,EDDB,LEIB,52.369871,13.494271,38.892197,1.420162,48.0,194.0,output\F-HFKD\2022-06-23\leg_4\F-HFKD_baro_2022-06-23_leg_4.csv
avion de location Valljet,F-HFKD,399543,2022-06-23,2022-06-23 13:53:47.139000+00:00,2022-06-23 15:26:30.539000+00:00,Cannes-Mandelieu Airport,Berlin-Schonefeld Airport,1h33min,92.72,1832.1,4.7,1095.0,FR,DE,Cannes-Mandelieu Airport - Berlin-Schonefeld Airport,LFMD,EDDB,43.547849,6.95088,52.369359,13.492074,-8.0,54.0,output\F-HFKD\2022-06-23\leg_3\F-HFKD_baro_2022-06-23_leg_3.csv
avion de location Valljet,F-HFKD,399543,2022-06-23,2022-06-23 09:51:45.739000+00:00,2022-06-23 11:42:28.839000+00:00,Dortmund Airport,Cannes-Mandelieu Airport,1h51min,110.72,2187.8,5.6,888.0,DE,FR,Dortmund Airport - Cannes-Mandelieu Airport,EDLW,LFMD,51.519362,7.615051,43.548548,6.950749,127.0,-15.0,output\F-HFKD\2022-06-23\leg_2\F-HFKD_baro_2022-06-23_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-06-23,2022-06-23 07:01:39.139000+00:00,2022-06-23 07:49:14.439000+00:00,Paris-Le Bourget Airport,Dortmund Airport,48min,47.58,940.2,2.4,464.0,FR,DE,Paris-Le Bourget Airport - Dortmund Airport,LFPB,EDLW,48.97142,2.448613,51.517593,7.610111,76.0,130.0,output\F-HFKD\2022-06-23\leg_1\F-HFKD_baro_2022-06-23_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-22,2022-06-22 11:11:05.494000+00:00,2022-06-22 12:48:57.594000+00:00,Olbia Costa Smeralda Airport,Paris-Le Bourget Airport,1h38min,97.87,1933.9,5.0,1056.0,IT,FR,Olbia Costa Smeralda Airport - Paris-Le Bourget Airport,LIEO,LFPB,40.898981,9.518218,48.967529,2.434035,30.0,65.0,output\F-HFKD\2022-06-22\leg_2\F-HFKD_baro_2022-06-22_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-06-22,2022-06-22 08:40:39.894000+00:00,2022-06-22 10:18:12.694000+00:00,Paris-Le Bourget Airport,Olbia Costa Smeralda Airport,1h38min,97.53,1927.2,4.9,1056.0,FR,IT,Paris-Le Bourget Airport - Olbia Costa Smeralda Airport,LFPB,LIEO,48.964389,2.432821,40.891858,9.504547,69.0,64.0,output\F-HFKD\2022-06-22\leg_1\F-HFKD_baro_2022-06-22_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-21,2022-06-21 22:48:17.282000+00:00,2022-06-21 23:46:22.582000+00:00,Montpellier-Mediterranee Airport,Paris-Le Bourget Airport,58min,58.08,1147.7,2.9,612.0,FR,FR,Montpellier-Mediterranee Airport - Paris-Le Bourget Airport,LFMT,LFPB,43.578049,4.031982,48.96785,2.435303,886.0,61.0,output\F-HFKD\2022-06-21\leg_2\F-HFKD_baro_2022-06-21_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-06-21,2022-06-21 11:44:55.082000+00:00,2022-06-21 12:47:49.481000+00:00,Paris-Le Bourget Airport,Montpellier-Mediterranee Airport,1h03min,62.9,1242.9,3.2,604.0,FR,FR,Paris-Le Bourget Airport - Montpellier-Mediterranee Airport,LFPB,LFMT,48.964482,2.435062,43.626068,3.875874,56.0,522.0,output\F-HFKD\2022-06-21\leg_1\F-HFKD_baro_2022-06-21_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-20,2022-06-20 09:19:58.934000+00:00,2022-06-20 11:00:53.734000+00:00,Menorca Airport,Paris-Le Bourget Airport,1h41min,100.9,1993.8,5.1,1031.0,ES,FR,Menorca Airport - Paris-Le Bourget Airport,LEMH,LFPB,39.777237,4.202748,48.967712,2.434669,1135.0,19.0,output\F-HFKD\2022-06-20\leg_2\F-HFKD_baro_2022-06-20_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-06-20,2022-06-20 06:32:01.034000+00:00,2022-06-20 08:04:05.034000+00:00,Paris-Le Bourget Airport,Menorca Airport,1h32min,92.07,1819.3,4.7,1016.0,FR,ES,Paris-Le Bourget Airport - Menorca Airport,LFPB,LEMH,48.964482,2.434484,39.908478,4.228064,35.0,316.0,output\F-HFKD\2022-06-20\leg_1\F-HFKD_baro_2022-06-20_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-19,2022-06-19 17:54:29.974000+00:00,2022-06-19 18:49:29.174000+00:00,Valence-Chabeuil Airport,Paris-Le Bourget Airport,55min,54.98,1086.4,2.8,489.0,FR,FR,Valence-Chabeuil Airport - Paris-Le Bourget Airport,LFLU,LFPB,44.926208,4.97079,48.967787,2.43499,180.0,80.0,output\F-HFKD\2022-06-19\leg_2\F-HFKD_baro_2022-06-19_leg_2.csv
