propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-GPGA,393CC0,2021-10-12,2021-10-12 16:06:18.672000+00:00,2021-10-12 17:12:05.373000+00:00,Agen-La Garenne Airport,Paris-Le Bourget Airport,1h06min,65.77,1041.4,2.7,551.0,FR,FR,Agen-La Garenne Airport - Paris-Le Bourget Airport,LFBA,LFPB,44.183986,0.560434,48.964808,2.441278,762.0,-42.0,output\F-GPGA\2021-10-12\leg_2\F-GPGA_baro_2021-10-12_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-12,2021-10-12 14:10:57.472000+00:00,2021-10-12 14:57:54.773000+00:00,Paris-Le Bourget Airport,Agen-La Garenne Airport,47min,46.95,743.4,1.9,553.0,FR,FR,Paris-Le Bourget Airport - Agen-La Garenne Airport,LFPB,LFBA,48.971878,2.450374,44.152563,0.665588,-30.0,312.0,output\F-GPGA\2021-10-12\leg_1\F-GPGA_baro_2021-10-12_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-11,2021-10-11 18:32:56.312000+00:00,2021-10-11 19:29:37.412000+00:00,Oxford (Kidlington) Airport,Paris-Le Bourget Airport,57min,56.68,897.4,2.3,416.0,GB,FR,Oxford (Kidlington) Airport - Paris-Le Bourget Airport,EGTK,LFPB,51.830978,-1.321551,48.964554,2.436218,21.0,-95.0,output\F-GPGA\2021-10-11\leg_3\F-GPGA_baro_2021-10-11_leg_3.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-11,2021-10-11 13:54:14.712000+00:00,2021-10-11 17:52:24.312000+00:00,Mikonos Airport,Oxford (Kidlington) Airport,3h58min,238.15,3770.7,9.7,2628.0,GR,GB,Mikonos Airport - Oxford (Kidlington) Airport,LGMK,EGTK,37.377594,25.27136,51.847229,-1.316875,2248.0,-8.0,output\F-GPGA\2021-10-11\leg_2\F-GPGA_baro_2021-10-11_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-11,2021-10-11 12:31:42.212000+00:00,2021-10-11 12:55:54.112000+00:00,Mytilene International Airport,Mikonos Airport,24min,24.18,382.9,1.0,194.0,GR,GR,Mytilene International Airport - Mikonos Airport,LGMT,LGMK,39.063519,26.593994,37.548477,25.495177,-3.0,1642.0,output\F-GPGA\2021-10-11\leg_1\F-GPGA_baro_2021-10-11_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-07,2021-10-07 12:27:54.073000+00:00,2021-10-07 12:50:43.573000+00:00,Mikonos Airport,Mytilene International Airport,23min,22.82,361.3,0.9,202.0,GR,GR,Mikonos Airport - Mytilene International Airport,LGMK,LGMT,37.479765,25.454546,39.054721,26.601013,2563.0,-23.0,output\F-GPGA\2021-10-07\leg_3\F-GPGA_baro_2021-10-07_leg_3.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-07,2021-10-07 08:17:47.073000+00:00,2021-10-07 11:51:02.173000+00:00,Oxford (Kidlington) Airport,Naxos Airport,3h33min,213.25,3376.5,8.7,2642.0,GB,GR,Oxford (Kidlington) Airport - Naxos Airport,EGTK,LGNX,51.826932,-1.323013,37.243187,25.334114,79.0,1486.0,output\F-GPGA\2021-10-07\leg_2\F-GPGA_baro_2021-10-07_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-07,2021-10-07 06:22:10.473000+00:00,2021-10-07 07:09:37.373000+00:00,Paris-Le Bourget Airport,Oxford (Kidlington) Airport,47min,47.43,751.0,1.9,417.0,FR,GB,Paris-Le Bourget Airport - Oxford (Kidlington) Airport,LFPB,EGTK,48.972015,2.450726,51.84668,-1.316949,-69.0,34.0,output\F-GPGA\2021-10-07\leg_1\F-GPGA_baro_2021-10-07_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-06,2021-10-06 20:37:15.208000+00:00,2021-10-06 21:15:54.308000+00:00,London Biggin Hill Airport,Paris-Le Bourget Airport,39min,38.65,612.0,1.6,314.0,GB,FR,London Biggin Hill Airport - Paris-Le Bourget Airport,EGKB,LFPB,51.328497,0.030594,48.964645,2.438401,76.0,-69.0,output\F-GPGA\2021-10-06\leg_6\F-GPGA_baro_2021-10-06_leg_6.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-06,2021-10-06 19:23:52.908000+00:00,2021-10-06 20:07:19.308000+00:00,Paris-Le Bourget Airport,London Biggin Hill Airport,43min,43.43,687.6,1.8,314.0,FR,GB,Paris-Le Bourget Airport - London Biggin Hill Airport,LFPB,EGKB,48.972349,2.451975,51.33371,0.034518,-48.0,61.0,output\F-GPGA\2021-10-06\leg_5\F-GPGA_baro_2021-10-06_leg_5.csv
